"","C.Acidobacteria.01","Iamia.01","F.Acidimicrobiales.01","Actinomyces.01","F.Actinomycetaceae.01","F.Actinomycetaceae.02","Actinopolyspora.01","Alloscardovia.01","Bifidobacterium.01","Corynebacterium.01","Corynebacterium.02","F.Corynebacteriaceae.01","F.Corynebacteriaceae.02","Mycobacterium.01","Gordonia.01","O.Corynebacteriales.01","Blastococcus.01","F.Sporichthyaceae.01","Quadrisphaera.01","Brachybacterium.01","Yimella.01","Aquipuribacter.01","Janibacter.01","F.Intrasporangiaceae.01","Frigoribacterium.01","Microbacterium.01","Arthrobacter.01","Kocuria.01","Micrococcus.01","Nesterenkonia.01","Rothia.01","Sanguibacter.01","O.Micrococcales.01","Nocardioides.01","Friedmanniella.01","Microlunatus.01","Propionibacterium.01","Propioniciclava.01","F.Propionibacteriaceae.01","F.Propionibacteriaceae.02","Pseudonocardia.01","Streptomyces.01","Nocardiopsis.01","C.Actinobacteria.01","Atopobium.01","Eggerthella.01","Olsenella.01","Slackia.01","F.Coriobacteriaceae.01","O.Gaiellales.01","P.Actinobacteria.01","Porphyromonas.01","Tannerella.01","F.Porphyromonadaceae.01","Alloprevotella.01","Prevotella.01","Prevotella.02","Prevotella.03","Prevotella.04","F.Prevotellaceae.01","RikenellaceaeRC9gutgroup.01","O.Bacteroidales.01","Hymenobacter.01","Nibribacter.01","Pontibacter.01","Salinibacter.01","Bergeyella.01","Capnocytophaga.01","Chryseobacterium.01","Cloacibacterium.01","Flavobacterium.01","F.Flavobacteriaceae.01","F.NS11.12marinegroup.01","Pedobacter.01","F.WCHB1.69.01","P.Bacteroidetes.01","Camelinasativa.01","C.Chloroplast.01","C.Chloroplast.02","Pleurocapsa.01","Deinococcus.01","Bacillus.01","Oceanobacillus.01","Salimicrobium.01","Gemella.01","Exiguobacterium.01","Planococcus.01","Planomicrobium.01","F.Planococcaceae.01","Aliicoccus.01","Jeotgalicoccus.01","Salinicoccus.01","Staphylococcus.01","Planifilum.01","Shimazuella.01","O.Bacillales.01","Abiotrophia.01","Aerosphaera.01","Alloiococcus.01","Atopostipes.01","Carnobacterium.01","Dolosigranulum.01","Granulicatella.01","F.Carnobacteriaceae.01","Enterococcus.01","Lactobacillus.01","Fructobacillus.01","Streptococcus.01","O.Lactobacillales.01","O.RS.F29.01","C.Bacilli.01","Clostridiumsensustricto.01","Proteiniclasticum.01","F.ClostridialesvadinBB60group.01","Anaerococcus.01","Finegoldia.01","Parvimonas.01","Peptoniphilus.01","FamilyXIIIUCG.001.01","Mogibacterium.01","X.Eubacterium.brachygroup.01","X.Eubacterium.nodatumgroup.01","F.FamilyXIII.01","F.FamilyXIII.02","Anaerostipes.01","Blautia.01","Butyrivibrio.01","Catonella.01","Dorea.01","Fusicatenibacter.01","Johnsonella.01","Lachnoanaerobaculum.01","Lachnospira.01","LachnospiraceaeNK4A136group.01","LachnospiraceaeUCG.008.01","Oribacterium.01","Pseudobutyrivibrio.01","Roseburia.01","Stomatobaculum.01","X.Eubacterium.halliigroup.01","X.Eubacterium.ventriosumgroup.01","X.Ruminococcus.gauvreauiigroup.01","F.Lachnospiraceae.01","F.Lachnospiraceae.02","Peptococcus.01","Filifactor.01","Peptoclostridium.01","Peptostreptococcus.01","F.Peptostreptococcaceae.01","Faecalibacterium.01","Ruminiclostridium.01","Ruminococcaceae.01","Ruminococcaceae.02","Ruminococcus.01","Subdoligranulum.01","F.Ruminococcaceae.01","O.Clostridiales.01","F.Thermoanaerobacteraceae.01","Bulleidia.01","ErysipelotrichaceaeUCG.006.01","Solobacterium.01","Phascolarctobacterium.01","Anaerovibrio.01","Centipeda.01","Dialister.01","Megasphaera.01","Selenomonas.01","Selenomonas.02","Veillonella.01","F.Veillonellaceae.01","F.Veillonellaceae.02","P.Firmicutes.01","Fusobacterium.01","Leptotrichia.01","O.Fusobacteriales.01","Brevundimonas.01","Caulobacter.01","Phenylobacterium.01","F.Caulobacteraceae.01","O.OCS116clade.01","Aureimonas.01","Bosea.01","Bradyrhizobium.01","Devosia.01","Methylobacterium.01","Mesorhizobium.01","F.Phyllobacteriaceae.01","Rhizobium.01","O.Rhizobiales.01","Paracocccus.01","Rubellimicrobium.01","Stappia.01","F.Rhodobacteraceae.01","Achromobacter.01","Alcaligenes.01","F.Alcaligenaceae.01","Burkholderia.01","Lautropia.01","Ralstonia.01","F.Burkholderiaceae.01","Acidovorax.01","Comamonas.01","Delftia.01","Hydrogenophaga.01","Ottowia.01","Pelomonas.01","Roseateles.01","Schlegelella.01","Tepidimonas.01","Variovorax.01","F.Comamonadaceae.01","Massilia.01","F.Oxalobacteraceae.01","O.Burkholderiales.01","F.Methylophilaceae.01","Kingella.01","Neisseria.01","F.Neisseriaceae.01","F.Neisseriaceae.02","Propionivibrio.01","C.Betaproteobacteria.01","Bdellovibrio.01","Aeromonas.01","Cardiobacterium.01","Cellvibrio.01","Enterobacter.01","Escherichia.Shigella.01","Proteus.01","F.Enterobacteriaceae.01","Alcanivorax.01","Halomonas.01","O.Oceanospirillales.01","Actinobacillus.01","Aggregatibacter.01","Haemophilus.01","Acinetobacter.01","Alkanindiges.01","Moraxella.01","Psychrobacter.01","Pseudomonas.01","O.Pseudomonadales.01","Lysobacter.01","Silanimonas.01","Stenotrophomonas.01","Thermomonas.01","F.Xanthomonadaceae.01","C.Gammaproteobacteria.01","P.Proteobacteria.01","CandidatusSaccharimonas.01","P.Saccharibacteria.01","Treponema2.01","Fretibacterium.01","Mycoplasma.01","Akkermansia.01","K.Bacteria.01","Unassigned"
"F.Lachnospiraceae.02",0,0,0,0.504661560058594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.579110622406006,0,0,0,0,0,0,0,0.586858093738556,0,0,0,0,0,0,0.542170107364655,0,0,0.736236691474915,0.58929705619812,0,0.598388493061066,0.760757088661194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593364000320435,0.55536937713623,0.583536505699158,0,0,0,0,0,0,0,0,0,0.577873706817627,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.500195264816284,0,0,0,0,0,0,0,0,0,0,0.564052760601044,0,0.576122879981995,0,0,0,0.572958827018738,0.634899318218231,0,0,0.734047830104828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501005113124847,0.668855965137482,0,0.509888589382172,0,0.785508334636688,0
"Peptococcus.01",0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0.525473475456238,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0,0,0,0.881646275520325,0,0,0.83020555973053,0,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0.534479677677155,0.511432647705078,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.647058844566345,0,0,0,0,0,0,0,0,0,0,0.83020555973053,0,0,0,0,0,0.552544295787811,0,0,0,0.593784689903259,0,0,0,0,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565376341342926,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678135395050049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Filifactor.01",0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0.651498317718506,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.504496991634369,0,0,0,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0.647058844566345,0,0,0,0,0,0,0,0,0,0,0,0.609782040119171,0.600591659545898,0,0,0,0,0.504496991634369,0.504496991634369,0,0,0,0.794225573539734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Peptoclostridium.01",0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0.552544295787811,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0.794225573539734,0,0,0,0,0,0,0.683655917644501,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0.504496991634369,0.504496991634369,0,0,0,0.504496991634369,0,0.531537592411041,0,0,0.504496991634369,0,0,0.504496991634369,0.504496991634369,0,0.504496991634369,0.504496991634369,0,0,0,0,0,1,0,0,0.504496991634369,0.504496991634369,0,0,0.504496991634369,0.504496991634369,0.504496991634369,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0,0,0.602627336978912,0,0.501602351665497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527755916118622,0,0,0,0,0,0,0,0,0,0,0,0,0.512659251689911,0,0,0,0,0,0.504496991634369,0,0
"Peptostreptococcus.01",0,0,0,0.674952805042267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.550611793994904,0,0,0,0,0,0,0,0.532386839389801,0,0,0,0,0,0,0,0,0,0.607376039028168,0.758546888828278,0,0.684270143508911,0.77568119764328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.560552299022675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609277248382568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556266725063324,0,0,0.559801697731018,0,0,0.574707746505737,0,0,0,0.516634225845337,0,0,0,0,0.564104557037354,0,0,0,0.732401251792908,0,0,0.545171976089478,0,0,0,0,0.500195264816284,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.527933597564697,0.577619135379791,0.646100521087646,0,0,0,0,0.533476293087006,0.713110387325287,0.716516971588135,0.693614542484283,0,0,0,0.527183949947357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590716958045959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531989216804504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596797049045563,0,0.538387656211853,0,0,0,0,0,0,0,0,0,0,0,0,0.54137247800827,0.543264150619507,0.574520170688629,0.634899318218231,0.540475428104401,0,0,0.529308378696442,0
"F.Peptostreptococcaceae.01",0,0,0,0,0,0,0,0.663421452045441,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.589000523090363,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721110284328461,0.721110284328461,0,0,0,0.721110284328461,0,0,0,0,0.721110284328461,0,0,0.721110284328461,0.721110284328461,0,0.721110284328461,0.721110284328461,0,0,0,0,0,0,0,1,0.721110284328461,0.721110284328461,0,0,0.721110284328461,0.721110284328461,0.721110284328461,0,0,0,0,0,0.721110284328461,0,0,0.575900554656982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.518825650215149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721110284328461,0,0
"Faecalibacterium.01",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.530687391757965,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,1,1,0.663421452045441,0,0,1,0.663421452045441,0.530687391757965,0,0,1,0,0,1,1,0,1,1,0.663421452045441,0,0,0,0,0.504496991634369,0,0.721110284328461,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ruminiclostridium.01",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.530687391757965,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,1,1,0.663421452045441,0,0,1,0.663421452045441,0.530687391757965,0,0,1,0,0,1,1,0,1,1,0.663421452045441,0,0,0,0,0.504496991634369,0,0.721110284328461,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Ruminococcaceae.01",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ruminococcaceae.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0.502198696136475,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0.552544295787811,0,0,0.562919914722443,0,0,0.799555897712708,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0.511923670768738,0,0,0,0,0,0,0,0,0,0,0,0,0,0.647058844566345,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.799555897712708,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.600591659545898,0,0.552544295787811,0,0,0,0,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.600591659545898,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0,0.651498317718506,0,0,0,0,0.552544295787811,0,0,0,0,0,0,0,0,0,0,0,0.529551863670349,0,0,0,0,0
"Ruminococcus.01",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.530687391757965,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,1,1,0.663421452045441,0,0,1,0.663421452045441,0.530687391757965,0,0,1,0,0,1,1,0,1,1,0.663421452045441,0,0,0,0,0.504496991634369,0,0.721110284328461,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Subdoligranulum.01",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.530687391757965,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,1,1,0.663421452045441,0,0,1,0.663421452045441,0.530687391757965,0,0,1,0,0,1,1,0,1,1,0.663421452045441,0,0,0,0,0.504496991634369,0,0.721110284328461,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"F.Ruminococcaceae.01",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.552544295787811,0,0.530687391757965,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,1,1,0.663421452045441,0,0,1,0.663421452045441,0.530687391757965,0,0,1,0,0,1,1,0,1,1,0.663421452045441,0,0,0,0,0.504496991634369,0,0.721110284328461,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"O.Clostridiales.01",0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.672346591949463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Thermoanaerobacteraceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721110284328461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.504496991634369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663421452045441,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bulleidia.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62397575378418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706348776817322,0,0,0,0,0,0,0,0,0,0.534695565700531,0.574663698673248,0,0.655463457107544,0.546526312828064,0.598280429840088,0,0.676087737083435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784158766269684,0,0,0.721887230873108,0.882635414600372,0.911662459373474,0.61979216337204,0,0,0,0,0,0,0,0,0,0,0,0,0.587184846401215,0,0,0,0,0,0,0,0.564052760601044,0,0,0,0.527933597564697,0,0,0,0,0,0,0,0,0,0,1,0,0.639341354370117,0,0,0,0,0.617958009243011,0.53959184885025,0,0.498373001813889,0,0,0,0,0,0.571894288063049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590216457843781,0.576415061950684,0,0,0.538429141044617,0
"ErysipelotrichaceaeUCG.006.01",0,0,0,0,0.507020175457001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.552459180355072,0,0,0,0,0,0,0,0.5212322473526,0,0.611117124557495,0,0,0,0,0,0,0.633882164955139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.606950521469116,0.503751397132874,0,0,0,0,0,0,0,0,0,0,0,0,0.544783592224121,0,0,0.634591162204742,0,0,0.562919914722443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.587157070636749,0,0,0,0.522223711013794,0,0,0,0,0.577619135379791,0,0,0,0,0,0,0,0,0,0,0,1,0.520047664642334,0,0,0,0,0,0.572628080844879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530687391757965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.556440770626068,0.511923670768738,0.549337983131409,0,0,0
